169;2016-07-01;2016-07-22;4184;2016-7614;35;2016-07-22 13:28:10;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
170;2016-07-01;2016-07-22;4185;2016-7615;35;2016-07-22 13:29:36;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
171;2016-07-01;2016-07-26;4195;2016-7650;35;2016-07-26 11:27:24;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
172;2016-01-01;2016-12-31;4245;2016-7751;35;2016-07-28 09:23:45;ACTIVO;NULL;NULL;NULL;NULL;2;NULL;NULL
173;2016-01-01;2016-12-31;4255;2016-7774;35;2016-07-28 12:05:14;ACTIVO;NULL;NULL;NULL;NULL;2;NULL;NULL
174;2016-01-01;2016-12-31;4256;2016-7775;35;2016-07-28 12:08:53;ACTIVO;NULL;NULL;NULL;NULL;2;NULL;NULL
175;2016-01-01;2016-08-08;4385;2016-8236;35;2016-08-08 17:31:19;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
176;2016-01-01;2016-08-08;4386;2016-8237;35;2016-08-08 17:32:35;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
177;2016-01-01;2016-08-08;4387;2016-8239;35;2016-08-08 17:33:27;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
178;2016-01-01;2016-08-08;4388;2016-8240;35;2016-08-08 17:34:28;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
179;2016-01-01;2016-08-08;4389;2016-8243;35;2016-08-08 17:38:43;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
180;2016-01-01;2016-08-08;4390;2016-8244;35;2016-08-08 17:39:53;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
181;2016-01-01;2016-08-08;4391;2016-8245;35;2016-08-08 17:41:47;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
182;2016-01-01;2016-08-08;4392;2016-8247;35;2016-08-08 17:45:55;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
183;2016-01-01;2016-08-08;4393;2016-8248;35;2016-08-08 17:47:26;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
184;2016-01-01;2016-08-08;4394;2016-8250;35;2016-08-08 17:49:12;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
185;2016-01-01;2016-08-09;4395;2016-8256;35;2016-08-09 08:30:34;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
186;2016-01-01;2016-08-09;4396;2016-8258;35;2016-08-09 08:33:26;INACTIVO;25;2016-11-10 10:38:54;NULL;NULL;1;NULL;NULL
187;2016-01-01;2016-08-09;4401;2016-8269;35;2016-08-09 15:21:30;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
188;2016-01-01;2016-12-31;4467;2016-8457;35;2016-08-15 09:28:14;ACTIVO;NULL;NULL;NULL;NULL;2;NULL;NULL
189;2016-01-01;2016-08-17;4507;2016-8636;35;2016-08-17 11:28:59;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
190;2016-01-01;2016-08-17;4508;2016-8637;35;2016-08-17 11:30:28;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
191;2016-01-01;2016-08-17;4509;2016-8638;35;2016-08-17 11:31:26;ACTIVO;NULL;NULL;NULL;NULL;1;NULL;NULL
