26;314;115;1;188;3.6;2015-07-06;11902;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
27;315;116;1;186;3.6;2015-07-06;11901;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
28;316;117;1;265;5.73;2015-07-17;11937;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
29;317;118;1;92;49.4;2015-07-08;11879;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
30;318;119;1;141;46.64;2015-07-02;11887;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
31;319;120;1;143;3.38;2015-07-02;11888;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
32;320;121;1;182;3.25;2015-07-03;11899;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
33;321;122;1;198;2.2;2015-07-07;11905;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
34;322;123;1;258;32.04;2015-07-14;11930;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
35;323;124;1;165;10.8;2015-07-03;11897;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
36;324;125;1;139;46.64;2015-07-02;11886;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
37;325;126;1;206;41.17;2015-07-09;11911;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
38;326;127;1;149;1047.15;2015-07-02;11890;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
39;327;128;1;205;698.1;2015-07-09;11910;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
40;328;129;1;208;13;2015-07-09;11913;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
41;329;130;1;207;13;2015-07-09;11912;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
42;330;131;1;154;781.75;2015-07-07;11891;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
43;331;14;2;150;326.79;2015-07-23;150;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
44;332;15;2;130;1398.6;2015-07-03;130;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
45;333;60;2;105;943.5;2015-07-14;105;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
46;334;61;2;169;251.41;2015-07-28;169;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
47;335;62;2;39;2116.8;2015-07-14;39;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
48;336;63;2;195;1489.6;2015-07-14;195;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
49;337;64;2;52;496.09;2015-07-14;52;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
50;338;65;2;169;251.41;2015-07-14;169;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
51;339;66;2;75;1589.52;2015-07-01;75;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
52;340;16;2;135;100.8;2015-07-01;135;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
53;341;17;2;124;1998;2015-07-01;124;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
54;342;18;2;125;1998;2015-07-01;125;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
55;343;19;2;131;1398.6;2015-07-01;131;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
56;344;20;2;17;183.15;2015-07-03;17;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
57;345;21;2;144;171.99;2015-07-02;144;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
58;346;22;2;134;79.72;2015-07-01;134;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
59;347;23;2;153;254.15;2015-07-08;153;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
60;348;24;2;202;798.98;2015-07-08;202;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
61;349;25;2;13;6506.28;2015-07-01;13;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
62;350;26;2;176;795.5;2015-07-01;176;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
63;350;27;2;177;999;2015-07-01;177;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
64;350;28;2;178;799.2;2015-07-01;178;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
65;350;29;2;179;1998;2015-07-01;179;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
66;350;30;2;180;3.7;2015-07-01;180;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
67;351;31;2;180;995.3;2015-07-14;180;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
68;351;32;2;181;399.6;2015-07-14;181;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
69;352;33;2;157;599.4;2015-07-14;157;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
70;353;34;2;76;1986.9;2015-07-20;76;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
71;354;35;2;35;1309.35;2015-07-20;35;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
72;355;36;2;166;1122.66;2015-07-20;166;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
73;356;37;2;50;3253.14;2015-07-20;50;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
74;357;38;2;30;629.37;2015-07-29;30;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
75;357;39;2;31;629.37;2015-07-29;31;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
76;358;40;2;77;2509.65;2015-07-29;77;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
77;358;41;2;78;2509.65;2015-07-29;78;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
78;358;42;2;79;2509.65;2015-07-29;79;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
79;359;43;1;285;8.51;2015-07-23;11956;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
80;360;44;1;286;7.56;2015-07-23;11957;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
81;361;132;2;145;223.59;2015-07-09;145;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
82;362;133;1;143;375.18;2015-07-21;11888;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
83;363;134;2;5;333;2015-07-16;5;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
84;364;135;2;152;32.47;2015-07-20;152;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
85;365;136;2;3;0.44;2015-07-29;3;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
86;366;137;2;22;3026.23;2015-07-13;22;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
87;367;138;2;26;1653.68;2015-07-13;26;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
88;368;45;2;37;1574.1;2015-07-13;37;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
89;369;67;2;7;804.53;2015-07-22;7;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
90;370;46;2;67;9923.76;2015-07-27;67;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
91;371;47;2;169;251.41;2015-07-27;169;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
92;372;48;1;294;56.2;2015-07-28;11963;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
93;375;49;1;92;1153.48;2015-07-30;11879;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
94;375;50;1;113;192.25;2015-07-30;11881;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
95;375;51;1;117;961.23;2015-07-30;11884;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
96;376;52;2;151;343.99;2015-07-30;151;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
97;377;53;1;264;3.25;2015-07-17;11936;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
98;378;54;1;252;3.63;2015-07-30;11924;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
99;386;68;1;204;6.8;2015-07-08;11909;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
100;387;69;1;282;854.36;2015-07-30;11953;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
101;388;70;1;283;427.18;2015-07-30;11954;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
102;389;71;2;85;75.94;2015-07-31;85;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
103;390;72;2;8;321.81;2015-07-31;8;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
104;390;73;2;9;321.81;2015-07-31;9;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
105;391;74;2;40;755.25;2015-07-31;40;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
106;392;75;2;85;75.26;2015-07-31;85;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
107;393;76;2;9;321.81;2015-07-31;9;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
108;396;77;2;51;3680.32;2015-07-01;51;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
109;397;78;2;51;427.18;2015-07-01;51;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
110;398;165;2;15;640.77;2015-07-01;15;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
111;399;166;2;86;1676.22;2015-07-01;86;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
112;399;167;2;87;1677.97;2015-07-01;87;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
113;399;168;2;88;5033.91;2015-07-01;88;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
114;399;169;2;89;5.59;2015-07-01;89;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
115;400;170;2;126;18;2015-07-01;126;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
116;400;171;2;127;28.8;2015-07-01;127;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
117;401;79;1;380;3.18;2015-07-31;11967;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
118;402;80;2;142;1000;2015-08-03;142;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
119;403;81;2;140;3346.2;2015-08-03;140;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
120;404;82;2;126;1998;2015-08-03;126;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
121;405;83;2;29;993.45;2015-08-03;29;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
122;406;84;2;9;2.9;2015-07-01;9;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
123;413;85;2;35;11.8;2015-07-01;35;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;INACTIVO
124;422;86;2;419;2097.9;2015-07-14;419;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
125;423;87;2;420;755.25;2015-07-31;420;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
126;430;88;2;429;75.26;2015-07-31;429;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
127;433;172;2;432;1998;2015-08-03;432;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
128;437;89;2;436;326.79;2015-07-23;436;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
129;438;90;2;435;343.99;2015-07-30;435;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
130;440;91;2;439;1122.66;2015-07-20;439;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
131;443;220;2;442;321.81;2015-07-31;442;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
132;445;221;2;444;1309.35;2015-07-20;444;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
133;446;92;1;287;4.49;2015-08-04;11958;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
134;447;93;1;210;2.28;2015-07-01;11885;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
135;448;94;1;251;0.89;2015-07-10;11923;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
136;449;95;2;63;3556.44;2015-08-04;63;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
137;450;96;2;410;58.83;2015-08-04;410;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
138;450;97;2;411;1048.95;2015-08-04;411;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
139;450;98;2;412;1048.95;2015-08-04;412;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
140;451;99;1;210;212.46;2015-08-04;11885;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
141;452;100;1;251;98.54;2015-08-04;11923;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
142;452;101;1;287;73.92;2015-08-04;11958;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
143;452;173;1;210;40.01;2015-08-04;11885;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
144;453;102;1;287;212.47;2015-08-04;11958;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
145;454;103;1;287;212.45;2015-08-04;11958;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
146;456;104;1;160;439.4;2015-07-03;11894;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
147;457;105;1;158;175.76;2015-07-03;11893;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
148;458;106;1;156;483.34;2015-07-03;11892;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
149;459;107;1;161;131.82;2015-07-03;11895;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
150;460;108;1;139;1089.04;2015-08-05;11886;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
151;460;109;1;141;1089.04;2015-08-05;11887;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
152;461;139;1;161;1003.86;2015-08-05;11895;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
153;462;174;1;156;3680.82;2015-08-05;11892;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
154;463;275;1;158;1338.48;2015-08-05;11893;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
155;464;276;1;160;3346.2;2015-08-05;11894;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
156;465;277;1;163;2342.34;2015-08-05;11896;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
157;466;278;1;163;307.58;2015-07-03;11896;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
158;470;140;2;469;1000;2015-08-03;469;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
159;471;141;2;468;3346.2;2015-08-03;468;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
160;473;142;2;472;633.45;2015-07-01;472;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
161;478;143;2;477;1398.6;2015-07-01;477;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
162;482;144;2;480;943.5;2015-07-14;480;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
163;483;145;2;90;3355.95;2015-07-24;90;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
164;483;146;2;91;1174.58;2015-07-24;91;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
165;483;147;2;93;1677.97;2015-07-24;93;0;0;0;;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
166;484;148;1;290;2.79;2015-06-24;11961;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
167;485;149;1;247;8.5;2015-07-10;11920;0;0;0;;1;0;NULL;NULL;NULL;NULL;NULL;NULL;1;2021-03-31 00:00:00;1;ACTIVO
