83;0013200;2016-11-18;15:59:00;011172;295;1;;2016-11-18;2016-11-18;BAGSACORP;LUDERSON;6;;0;2016-11-22 15:59:51;39;ACTIVO
84;0013203;2016-11-24;12:12:00;011357;16;1;;2016-11-24;2016-11-24;BAGSACORP;AV. FCO DE ORELLANA;9;;0;2016-11-24 12:12:03;39;ACTIVO
85;0013204;2016-11-24;16:35:00;011174;421;1;;2016-11-24;2016-11-24;SAN JUAN;INTILI;6;;0;2016-11-24 16:35:21;39;ACTIVO
86;0013205;2016-11-25;16:42:00;011358;273;1;;2016-11-25;2016-11-25;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-11-24 16:42:09;39;ACTIVO
87;;2016-11-25;16:49:00;011359;271;1;;2016-11-25;2016-11-25;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-11-24 16:49:55;39;ACTIVO
88;;2016-11-25;16:52:00;011360;272;1;;2016-11-25;2016-11-25;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-11-24 16:52:05;39;ACTIVO
89;;2016-11-25;16:53:00;011361;364;1;;2016-11-25;2016-11-25;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-11-24 16:53:35;39;ACTIVO
90;;2016-11-25;17:06:00;011362;12;1;;2016-11-25;2016-11-25;BAGSACORP;DURAN PARRQ. ELOY ALFARO;10;;0;2016-11-24 17:06:23;39;ACTIVO
91;;2016-11-25;17:08:00;011363;15;1;;2016-11-25;2016-11-25;BAGSACORP;DURAN PARRQ. ELOY ALFARO;10;;0;2016-11-24 17:08:31;39;ACTIVO
92;;2016-11-28;14:25:00;011365;405;1;REPOSICION DE ROLLOS POR FALTANTE EN METRAJE PEDIDOS DESDE SEP HASTA NOV;2016-11-28;2016-11-28;BAGSACORP;KM 22 VIA DAULE;10;;0;2016-11-28 14:25:18;39;ACTIVO
93;;2016-11-28;14:33:00;011366;405;1;;2016-11-28;2016-11-28;BAGSACORP;KM 22 VIA DAULE;10;;0;2016-11-28 14:33:35;39;ACTIVO
94;;2016-11-28;16:10:00;011367;288;1;;2016-11-28;2016-11-28;BAGSACORP;AV LAS MONJAS 10;10;;0;2016-11-28 16:10:59;39;ACTIVO
95;0013214;2016-11-29;17:05:00;011175;441;1;;2016-11-29;2016-11-29;SAN JUAN;LA UNION;6;;0;2016-11-30 17:05:23;39;ACTIVO
96;0013215;2016-12-01;17:17:00;011369;28;1;;2016-12-01;2016-12-01;BAGSACORP;KM 7.5 VIA QUEVEDO;10;;0;2016-11-30 17:17:58;39;ACTIVO
97;0013216;2016-12-01;17:23:00;011370;418;1;;2016-12-01;2016-12-01;BAGSACORP;VINCES VIA PALENQUE;10;;0;2016-11-30 17:23:51;39;ACTIVO
98;0013217;2016-12-01;18:11:00;011371;24;1;;2016-12-01;2016-12-01;BAGSACORP;BABAHOYO;10;;0;2016-11-30 18:11:30;39;ACTIVO
99;0013218;2016-12-02;15:02:00;011373;327;1;;2016-12-02;2016-12-02;BAGSACORP;VIA EL TRIUNFO KM 7.5;10;;0;2016-12-01 15:02:26;39;ACTIVO
100;0013219;2016-12-02;15:38:00;011374;243;1;;2016-12-02;2016-12-02;BAGSACORP;VIA AL TRIUNFO KM 35;10;;0;2016-12-01 15:38:27;39;ACTIVO
101;0013221;2016-12-06;18:22:00;011375;394;1;;2016-12-06;2016-12-06;BAGSACORP;BABA-VIA GUARE;10;;0;2016-12-05 18:22:34;39;ACTIVO
102;0013222;2016-12-06;18:38:00;011376;28;1;;2016-12-06;2016-12-06;BAGSACORP;KM 7.5 VIA QUEVEDO;10;;0;2016-12-05 18:38:31;39;ACTIVO
103;;2016-12-06;18:47:00;011377;96;1;ENVIO PARCIAL DE PEDIDO CLIENTE AGRAIND 164/500 ROLLOS;2016-12-06;2016-12-06;BAGSACORP;BABAHOYO/PUEBLO VIEJO;10;;0;2016-12-05 18:47:10;39;ACTIVO
104;0013223;2016-12-05;10:31:00;011177;154;1;;2016-12-05;2016-12-05;BAGSACORP;COOPERATIVA GUAYAQUIL MZ2 SL18;6;;0;2016-12-06 10:31:31;39;ACTIVO
105;0013224;2016-12-05;10:40:00;011176;421;1;;2016-12-02;2016-12-02;SAN JUAN;;6;;0;2016-12-06 10:40:04;39;ACTIVO
106;0013225;2016-12-06;10:24:00;011179;406;1;;2016-12-06;2016-12-06;SAN JUAN;GUAYAS / GUAYAQUIL / AV. 9 DE OCTUBRE 20;6;;0;2016-12-07 10:24:04;39;ACTIVO
107;;2016-12-06;10:23:00;011178;96;1;ROLLOS DESPACHADOS DE SAN JUAN PARA COMPLETAR PEDIDO DE AGRAIND;2016-12-06;2016-12-06;SAN JUAN;KM 86.5 CARRETERA BABAHOYO - PUEBLO VIEJO;10;;0;2016-12-08 10:23:08;39;ACTIVO
108;;2016-12-09;10:42:00;;458;1;;;;;;0;;0;2016-12-08 10:42:37;39;ACTIVO
109;;2016-12-09;15:38:00;011380;273;1;150 ROLLOS POR DEV DE ZUNCHOS EN MAL ESTADO S/G GUIA 11358 Y F/13205;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 15:38:07;39;ACTIVO
110;;2016-12-09;17:37:00;011381;273;1;150 ROLLOS POR DEVOLUCION SEGUN GUIA 11358 FACT/13205;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 17:37:22;39;ACTIVO
111;;2016-12-09;17:39:00;011382;274;1;50 ROLLOS POR DEVOLUCION S/G GUIA 11359 FACT/13207;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 17:39:48;39;ACTIVO
112;;2016-12-09;17:50:00;000000;271;1;50 ROLLOS DEVOLUCION S/G GUIA 11359 F/13207 ZUNCHOS PARTIDOS;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 17:50:41;39;ACTIVO
113;;2016-12-09;17:55:00;011384;272;1;50 ROLLOS POR DEVOLUCION S/G GUIA/11360 F/13207 ZUNCHOS PARTIDOS;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 17:55:00;39;ACTIVO
114;;2016-12-09;17:58:00;011385;364;1;50 ROLLOS DEVOLUCION S/G GUIA 11361 F/13208 ZUNCHOS PARTIDOS;2016-12-09;2016-12-09;BAGSACORP;VIA PUERTO BOLIVAR;10;;0;2016-12-08 17:58:12;39;ACTIVO
115;;2016-12-09;18:05:00;011386;458;1;;2016-12-09;2016-12-09;BAGSACORP;PUERTO INCA;10;;0;2016-12-08 18:05:22;39;ACTIVO
116;;2016-12-09;18:19:00;011387;258;1;;2016-12-09;2016-12-09;BAGSACORP;PARRQ. BUENAVISTA;10;;0;2016-12-08 18:19:08;39;ACTIVO
117;;2016-12-09;18:38:00;011388;214;1;;2016-12-09;2016-12-09;BAGSACORP;EL TRIUNFO;10;;0;2016-12-08 18:38:23;39;ACTIVO
118;;2016-12-09;18:44:00;011389;243;1;;2016-12-09;2016-12-09;BAGSACORP;EL TRIUNFO;10;;0;2016-12-08 18:44:02;39;ACTIVO
119;;2016-12-09;19:46:00;011390;214;1;;2016-12-09;2016-12-09;BAGSACORP;EL TRIUNFO;10;;0;2016-12-08 19:46:59;39;ACTIVO
120;;2016-12-12;10:04:00;011391;243;1;;2016-12-12;2016-12-12;BAGSACORP;EL TRIUNFO;10;;0;2016-12-10 10:04:21;39;ACTIVO
121;;2016-12-12;10:08:00;011392;214;1;;2016-12-12;2016-12-12;BAGSACORP;EL TRIUNFO;10;;0;2016-12-10 10:08:09;39;ACTIVO
122;;2016-12-12;10:13:00;011393;269;1;;2016-12-12;2016-12-12;BAGSACORP;HDA. SAN MIGUEL;10;;0;2016-12-10 10:13:26;39;ACTIVO
123;;2016-12-12;10:16:00;011394;269;1;;2016-12-12;2016-12-12;BAGSACORP;HCDA. SANTA ELENA;10;;0;2016-12-10 10:16:01;39;ACTIVO
124;;2016-12-12;10:19:00;011395;270;1;;2016-12-12;2016-12-12;BAGSACORP;HCDA. SUSANA;10;;0;2016-12-10 10:19:33;39;ACTIVO
125;;2016-12-12;10:24:00;011396;37;1;;2016-12-12;2016-12-12;BAGSACORP;PARROQ. BUENA VISTA CANTON PASAJE;10;;0;2016-12-10 10:24:25;39;ACTIVO
126;;2016-12-12;11:56:00;011397;396;1;;2016-12-12;2016-12-12;BAGSACORP;BALAO HCDA PARAAZUL;10;;0;2016-12-10 11:56:09;39;ACTIVO
127;;2016-12-12;12:37:00;011398;28;1;;2016-12-13;2016-12-13;BAGSACORP;KM 7.5 VIA QUEVEDO VALENCIA;10;;0;2016-12-12 12:37:27;39;ACTIVO
128;;2016-12-12;12:46:00;011399;154;1;;2016-12-13;2016-12-13;BAGSACORP;VIA V. RICAURTE;10;;0;2016-12-12 12:46:57;39;ACTIVO
129;;2016-12-12;16:36:00;011400;295;1;;2016-12-13;2016-12-13;BAGSACORP;SAN JUAN;10;;0;2016-12-12 16:36:57;39;ACTIVO
130;;2016-12-12;16:47:00;011401;256;1;;2016-12-13;2016-12-13;BAGSACORP;BABA KM 7;10;;0;2016-12-12 16:47:11;39;ACTIVO
131;;2016-12-12;18:29:00;011402;441;1;;2016-12-13;2016-12-13;BAGSACORP;LA UNION;10;;0;2016-12-12 18:29:44;39;ACTIVO
132;;2016-12-14;10:05:00;011403;415;1;;2016-12-14;2016-12-14;BAGSACORP;AV FCO DE ORELLANA;11;;0;2016-12-14 10:05:24;39;ACTIVO
133;;2016-12-15;11:43:00;011405;256;1;;2016-12-15;2016-12-15;BAGSACORP;KM 7 -BABA;10;;0;2016-12-14 11:43:37;39;INACTIVO
134;;2016-12-15;11:47:00;011406;295;1;;2016-12-15;2016-12-15;BAGSACORP;SAN JUAN-ISLA BEJUCAL;10;;0;2016-12-14 11:47:52;39;ACTIVO
135;;2016-12-16;12:02:00;011407;398;1;;2016-12-16;2016-12-16;BAGSACORP;MACHALA-BALAO;10;;0;2016-12-14 12:02:24;39;ACTIVO
136;;2016-12-16;12:09:00;011408;397;1;;2016-12-16;2016-12-16;BAGSACORP;MACHALA-BALAO;10;;0;2016-12-14 12:09:44;39;ACTIVO
137;;2016-12-16;12:18:00;011409;31;1;;2016-12-16;2016-12-16;BAGSACORP;SANTA ROSA;10;;0;2016-12-14 12:18:10;39;ACTIVO
138;;2016-12-16;19:10:00;011412;245;1;;2016-12-16;2016-12-16;BAGSACORP;BUENA VISTA;10;;0;2016-12-15 19:10:10;39;ACTIVO
139;;2016-12-16;19:21:00;011413;245;1;12 ROLLOS POR REPOSICION POR MAL ESTADO (PARTIDOS POR LA MITAD);2016-12-16;2016-12-16;BAGSACORP;BUENA VISTA;10;;0;2016-12-15 19:21:44;39;ACTIVO
140;;2016-12-16;19:25:00;011414;107;1;;2016-12-16;2016-12-16;BAGSACORP;VIA SANTA ROSA;10;;0;2016-12-15 19:25:36;39;ACTIVO
141;;2016-12-16;19:59:00;011415;190;1;ZUNCHOS DE MUESTRA PARA VENDEDOR ROBERT;2016-12-16;2016-12-16;BAGSACORP;MACHALA;10;;0;2016-12-15 19:59:13;39;ACTIVO
142;;2016-12-16;20:08:00;011416;190;1;ZUNCHOS DE MUESTRA PARA VENDEDOR ROBERT;2016-12-16;2016-12-16;BAGSACORP;MACHALA;10;;0;2016-12-15 20:08:11;39;ACTIVO
143;;2016-12-15;12:49:00;011417;461;1;ZUNCHOS DE MUETSRA PARA VENDEDOR;2016-12-16;2016-12-16;BAGSACORP;MACHALA EL ORO;10;;0;2016-12-16 12:49:05;39;ACTIVO
144;;2016-12-20;13:58:00;011420;28;1;;2016-12-20;2016-12-20;BAGSACORP;KM 7.5 VIA QUEVEDO;10;;0;2016-12-19 13:58:52;39;ACTIVO
145;;2016-12-19;14:25:00;011421;256;1;;2016-12-20;2016-12-20;BAGSACORP;KM 7 -BABA;10;;0;2016-12-19 14:25:05;39;ACTIVO
146;;2016-12-19;17:44:00;011422;96;1;;2016-12-20;2016-12-20;BAGSACORP;PUEBLO VIEJO;10;;0;2016-12-19 17:44:29;39;ACTIVO
147;;2016-12-22;10:51:00;011423;96;1;;2016-12-22;2016-12-22;BAGSACORP;PUEBLO VIEJO-BABAHOYO;10;;0;2016-12-21 10:51:53;39;ACTIVO
148;;2016-12-22;10:54:00;011424;24;1;;2016-12-22;2016-12-22;BAGSACORP;SAN JUAN;10;;0;2016-12-21 10:54:14;39;ACTIVO
149;;2016-12-22;08:53:00;011425;256;1;50 ROLLOS POR REPOSICION (CORTESIA) Y 50 ROLLOS DE VENTA;2016-12-22;2016-12-22;BAGSACORP;BABA KM 7;10;;0;2016-12-22 08:53:25;39;ACTIVO
150;;2016-12-22;09:34:00;011426;96;1;;2016-12-22;2016-12-22;BAGSACORP;PUEBLO VIEJO;10;;0;2016-12-22 09:34:52;39;ACTIVO
