11;ZUNNEGRO4KG;R.2673;2015-07-08;PRODUCCION;1.1.03.001.;23;2015-08-28 15:53:39;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:49:37;0.778;0;2016-01-20 11:29:45;35;35;50.94;98.12;0;NULL;0;NULL;0;0;ACTIVO
12;ZUNVERDE001;R. 2674;2015-07-08;PRODUCCION;1.1.03.001.;23;2015-08-28 16:55:01;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:50:05;0.806;0;2016-01-20 11:29:45;35;318.95;414.91;15.09;0;NULL;0;NULL;0;0;ACTIVO
13;ZUNVERDE001;R.2675;2015-07-08;"EL ZUNCHO COMENZO A SALIR PARTIDO, SE CAMBIO RODAMIENTO ""RODILLO LOCO"" PARA VER SI NO ERA ESO PERO IGUAL SALIA PARTIDO, SE LE INFORMO AL SR ALAVA DE LO SUCEDIDO CON EL ZUNCHO Y SE PARO LA PRODUCCION 11:30 OJO SOLDAR PIÑONES DEL ESTIRAMIENTO 1";1.1.03.001.;23;2015-08-28 17:38:32;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 09:50:13;0.788;0;2016-01-20 11:29:45;52;470.36;1184.24;83.06;0;NULL;0;NULL;0;0;ACTIVO
14;ZUNVERDE001;R.2676;2015-07-09;SE ENCONTRO MAQUINA APAGADA PORQUE LAS TIRAS SALIAN PARTIDAS Y SE DESARMO BRIDA Y FILTRO DE LA ESTRUSORA #1 SE LIMPIARON TODAS LAS PIEZAS Y SE ARRANCO A LA 1PM SE ARREGLO ESTIRAMIENTO # 1;1.1.03.001.;23;2015-08-29 11:05:44;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:50:21;0.785;0;2016-01-20 11:29:45;80;716.68;728.25;42.97;0;NULL;0;NULL;0;0;ACTIVO
15;ZUNVERDE001;R. 2677;2015-07-09;OJO REVISAR LA ZONA 6 DE LA ESTRUSORA #1 ESTA MARCANDO 190A 255 ESTA QUE SUBE Y BAJA SE REVISO LA TERMOCUPLA PERO SIGUE IGUAL PERO SI PASA PRENDIDA;1.1.03.001.;23;2015-08-29 11:17:58;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 09:50:35;0.814;0;2016-01-20 11:29:45;178;1604.21;871.39;28.52;-0.9;NULL;0;NULL;0;0;ACTIVO
16;ZUNVERDE001;R. 2678;2015-07-10;PRODUCCION;1.1.03.001.;23;2015-08-29 11:39:32;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:50:47;0.824;0;2016-01-20 11:29:45;30;272.62;1197.92;8.82;0;NULL;0;NULL;0;0;ACTIVO
17;ZUNNEGRO4KG;R. 2679;2015-07-10;ESTIBA MARIO NAVARRETE $5;1.1.03.001.;23;2015-08-29 12:02:18;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:52:13;0.833;0;2016-01-20 11:29:45;956;955.65;0;16.01;1.02;NULL;0;NULL;0;0;ACTIVO
18;ZUNVERDE001;R. 2680;2015-07-10;SE TUBO QUE CAMBIAR DE MATERIAL POQUE SALIA ROÑOSO EL ZUNCHO;1.1.03.001.;23;2015-08-29 12:45:33;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 09:52:27;0.846;0;2016-01-20 11:29:45;158;1422.75;791.84;55.7;0;NULL;0;NULL;0;0;ACTIVO
19;ZUNVERDE001;R.2681;2015-07-11;"MANTENIMIENTO - SACAR CABEZAL DE 3 Y COLOCAR CABEZAL DE 4 LINEAS PARA PRUEBA- CONEXION NUEVA DE AGUA CALIENTE CON RESISTENCIAS EN TUBO DE 2"" PAGAR $ 21.00";1.1.03.001.;23;2015-08-29 12:57:57;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:55:21;0.846;0;2016-01-20 11:29:45;28;251.81;516.73;23.3;0;NULL;0;NULL;0;0;ACTIVO
20;ZUNNEGR6K;R- 2682;2015-07-13;MANTENIMIENTO- SE LIMPIO LA TINA DE AGUA CALIENTE, SE SACO CABEZAL DE 4 Y SE COLOCO EL CABEZAL DE  3 , SE SOLDO LA TINA DE AGUA CALIENTE Y TAMBIEN SE ESTA ARMANDO LA TINA DE AGUA HELADA;1.1.03.001.;23;2015-08-29 13:02:55;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:56:21;0.835;0;2016-01-20 11:29:45;108;646.65;547.33;40.67;0.08;NULL;0;NULL;0;0;ACTIVO
21;ZUNNEGR6K;R- 2683;2015-07-13;EL SR NAVARRETE SE TUBO QUE IR PORQUE SE SENTIA ENFERMO SE FUE A LAS 10.30PM CUANDO EL SE FUE LLEVABAMOS 430 KG PRODUCIDO EL RESTANTE SOLO SE TRABAJO CON 2 PERSONAS RECONOCER EL DOBLE DEL PRODUCIDO RESTANTE DEL SR NAVARRETE , SE PARO PRODUCCION;1.1.03.001.;23;2015-08-29 13:10:50;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:01:25;0.839;0;2016-01-20 11:29:45;243;1457.16;229.36;13.91;-0.3;NULL;0;NULL;0;0;ACTIVO
22;ZUNNEGRO4KG;R. 2684;2015-07-14;MANETNIMIENTO- SE ARREGLO ESTIRAMIENTO1 ,  SE SACO CHUMACERA DEÑADA, TAMBIEN SE CAMBIO RODAMIENTO AL RODILLO LOCO DE LA TINA DE AGUA FRIA;1.1.03.001.;23;2015-08-29 13:21:47;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:03:52;0.834;0;2016-01-20 11:29:46;670;670.37;0;40.91;2.7;NULL;0;NULL;0;0;ACTIVO
23;ZUNVERDE001;R. 2685;2015-07-14;PRODUCCION;1.1.03.001.;23;2015-08-29 13:28:55;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 09:57:49;0.858;0;2016-01-20 11:29:46;41;366.88;727.47;35.14;0;NULL;0;NULL;0;0;ACTIVO
24;ZUNVERDE001;R- 2686;2015-07-14;PRODUCCION;1.1.03.001.;23;2015-08-29 13:37:24;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:05:13;0.844;0;2016-01-20 11:29:46;182;1641.49;864.25;45.6;-0.15;NULL;0;NULL;0;0;ACTIVO
25;ZUNVERDE001;R- 2687;2015-07-15;PRODUCCION;1.1.03.001.;23;2015-08-29 13:43:40;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:05:24;0.852;0;2016-01-20 11:29:46;141;1267.36;0;15.18;-9.68;NULL;0;NULL;0;0;ACTIVO
26;ZUNAMA00015;R. 2688;2015-07-15;EL MOLINO DEJO DE FUNCIONAR ESTA FALLANDO SISTEMA ELECTRICO;1.1.03.001.;23;2015-08-31 12:43:54;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:05:35;1.494;0;2016-01-20 11:29:46;42;211.02;394.92;24.7;0;NULL;0;NULL;0;0;ACTIVO
27;ZUNAMA00015;R. 2689;2015-07-15;DEJAR PULIDORA Y SOLDADURA EN LA PLANTA YA QUE SE NECESITAN;1.1.03.001.;23;2015-09-24 18:37:41;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:05:44;1.435;0;2016-01-20 11:29:46;366;1828.88;440.32;41.4;-0.29;NULL;0;NULL;0;0;ACTIVO
28;ZUNAMA00015;R-2690;2015-07-16;EL SR. JAIRON MORA NO VINO A TRABAJAR POR ESTA ENFERMO;1.1.03.001.;23;2015-10-09 11:14:44;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:06:15;1.389;0;2016-01-20 11:29:46;302;1508.74;331;37.4;8.39;NULL;0;NULL;0;0;ACTIVO
29;ZUNAMA00015;R-2691;2015-07-16;PRODUCCION;1.1.03.001.;23;2015-10-09 11:27:20;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:06:35;1.362;0;2016-01-20 11:29:46;362;1810.04;702.74;18.19;0;NULL;0;NULL;0;0;ACTIVO
30;ZUNAMA00015;R-2692;2015-07-17;PRODUCCION- MICHAEL SANCHEZ TAMBIEN PRODUJO;1.1.03.001.;23;2015-10-09 11:54:59;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:06:43;1.399;0;2016-01-20 11:29:46;337;1686.41;1009.84;75.8;0.18;NULL;0;NULL;0;0;ACTIVO
31;ZUNAMA00015;R-2693;2015-07-17;PRODUCCION;1.1.03.001.;23;2015-10-09 12:05:13;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:06:55;1.398;0;2016-01-20 11:29:46;375;1874.38;639.71;36.1;0;NULL;0;NULL;0;0;ACTIVO
32;ZUNAMA00015;R-2694;2015-07-18;PRODUCCION - MICHAEL SANCHEZ;1.1.03.001.;23;2015-10-09 12:19:25;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:07:09;1.373;0;2016-01-20 11:29:46;186;931.36;221.47;74.14;-0.16;NULL;0;NULL;0;0;ACTIVO
33;ZUNAMA00015;R-2696;2015-07-20;SE PARO PRODUCCION PORQUE SE CALENTO LA TINA DE AGUA FRIA;1.1.03.001.;23;2015-10-09 12:56:06;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:07:19;1.396;0;2016-01-20 11:29:46;167;832.73;24.06;78.91;3.1;NULL;0;NULL;0;0;ACTIVO
34;ZUNAMA00010;R-2697;2015-07-20;SE PARO LA PRODUCCION PORQUE SE CALENTO LA AGUA HELADA;1.1.03.001.;23;2015-10-09 13:05:15;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:07:34;1.164;0;2016-01-20 11:29:46;184;920.32;986.24;89.98;-0.11;NULL;0;NULL;0;0;ACTIVO
35;ZUNAMA00010;R- 2698;2015-07-21;PRODUCCION;1.1.03.001.;23;2015-10-09 14:00:37;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:07:43;1.168;0;2016-01-20 11:29:46;230;1150.72;0;198.01;4.87;NULL;0;NULL;0;0;ACTIVO
36;ZUNGRIS001;R- 2699;2015-07-21;PRODUCION;1.1.03.001.;23;2015-10-09 14:26:33;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:07:56;0.825;0;2016-01-20 11:29:46;36;218.81;477.68;16.5;-4.99;NULL;0;NULL;0;0;ACTIVO
37;ZUNGRIS001;R-2700;2015-07-21;PRODUCCION;1.1.03.001.;23;2015-10-09 14:36:01;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:08:09;0.85;0;2016-01-20 11:29:46;203;1220.13;919.83;72.16;0;NULL;0;NULL;0;0;ACTIVO
38;ZUNGRIS001;R- 2701;2015-07-22;PRODUCCION;1.1.03.001.;23;2015-10-09 14:51:48;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:08:26;0.854;0;2016-01-20 11:29:46;146;874.21;0;45.08;1.54;NULL;0;NULL;0;0;ACTIVO
39;ZUNCNEGR7.5;R- 2702;2015-07-22;PRODUCCION;1.1.03.001.;23;2015-10-09 14:57:07;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:08:51;0.85;0;2016-01-20 11:29:46;53;399.04;351.83;49.9;0;NULL;0;NULL;0;0;ACTIVO
40;ZUNCNEGR7.5;R- 2703;2015-07-22;EL SR. JAIRON MORA NO VINO A TRABAJAR- TRABAJAMOS 2 PERSONAS EN BOBINADORA PAGAR EL DOBLE;1.1.03.001.;23;2015-10-09 15:07:11;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:09:00;0.859;0;2016-01-20 11:29:46;160;1198.58;118.37;58.7;-0.2;NULL;0;NULL;0;0;ACTIVO
41;ZUNCNEGR7.5;R- 2704;2015-07-23;PRODUCCION Y MANTENIMIENTO;1.1.03.001.;23;2015-10-09 15:20:46;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:09:08;0.836;0;2016-01-20 11:29:46;151;1132.01;107.48;37.01;0.02;NULL;0;NULL;0;0;ACTIVO
42;ZUNCNEGR7.5;R- 2709;2015-07-28;PRODUCCION;1.1.03.001.;23;2015-10-09 15:31:17;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:09:25;0.836;0;2016-01-20 11:29:46;11;84.02;0;20.76;2.7;NULL;0;NULL;0;0;ACTIVO
43;ZUNCVERD6KG;R- 2710;2015-07-28;PRODUCCION;1.1.03.001.;23;2015-10-09 15:34:44;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:11:13;0.871;0;2016-01-20 11:29:46;587;587.03;525.22;41.7;0;NULL;0;NULL;0;0;ACTIVO
44;ZUNCVERD6KG;R- 2711;2015-07-28;PRODUCCION;1.1.03.001.;23;2015-10-09 15:35:25;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:11:31;0.863;0;2016-01-20 11:29:46;1693;1693.07;748.36;25.01;0.16;NULL;0;NULL;0;0;ACTIVO
45;ZUNCVERD6KG;R- 2712;2015-07-29;PRODUCCION Y MANTENIMIENTO;1.1.03.001.;23;2015-10-09 15:36:11;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:11:52;0.875;0;2016-01-20 11:29:46;1016;1016.29;678.85;56.7;0;NULL;0;NULL;0;0;ACTIVO
46;ZUNVERDE001;R-2713;2015-07-29;CAMBIAR CONTACTOR DE LA ZONA 3;1.1.03.001.;23;2015-10-09 15:37:07;NULL;NULL;NULL;NULL;8;2;27;2015-11-16 10:12:38;0.861;0;2016-01-20 11:29:46;185;1663.13;648.21;75.5;0;NULL;0;NULL;0;0;ACTIVO
47;ZUNVERDE001;R- 2714;2015-07-30;PRODCUCCION;1.1.03.001.;23;2015-10-09 15:37:52;NULL;NULL;NULL;NULL;8;1;27;2015-11-16 10:12:52;0.863;0;2016-01-20 11:29:46;178;1602.87;75.03;41.9;-1.04;NULL;0;NULL;0;0;ACTIVO
48;ZUNCVERDE6K;R- 2717;2015-08-03;TAMBIEN SE HICIERON 4  ZUNCHO VERDE 9 KG 2000 MTRS;1.1.03.001.;23;2015-11-07 11:33:21;NULL;NULL;NULL;NULL;9;1;27;2015-11-16 10:13:01;0.858;0;2016-01-20 11:35:27;87;519.14;0;88.91;2.92;NULL;0;NULL;0;0;ACTIVO
49;ZUNNARJ001;R. 2718;2015-08-03;PRODUCCION;1.1.03.001.;23;2015-11-07 11:58:29;NULL;NULL;NULL;NULL;9;1;27;2015-11-16 10:13:14;1.21;0;2016-01-20 11:35:27;59;296.87;413.14;32.05;0;NULL;0;NULL;0;0;ACTIVO
50;ZUNNARJ001;R- 2719;2015-08-03;EL SR. CERCADO SE TUVO QUE IR, SOLO TRABAJARON 2;1.1.03.001.;23;2015-11-07 12:15:00;NULL;NULL;NULL;NULL;9;2;27;2015-11-16 10:13:25;1.219;0;2016-01-20 11:35:27;191;954.83;129.96;32.21;0;NULL;0;NULL;0;0;ACTIVO
51;ZUNNARJ001;R- 2720;2015-08-04;PRODUCCION;1.1.03.001.;23;2015-11-07 12:24:52;NULL;NULL;NULL;NULL;9;1;27;2015-11-16 10:13:34;1.176;0;2016-01-20 11:35:27;291;1457.06;0;96.01;2.7;NULL;0;NULL;0;0;ACTIVO
52;ZUNAZU00002;R- 2721;2015-08-04;PRODUCCION;1.1.03.001.;23;2015-11-07 12:35:08;NULL;NULL;NULL;NULL;9;1;27;2015-11-16 10:13:42;1.202;0;2016-01-20 11:35:27;43;217.04;358.24;43.5;0;NULL;0;NULL;0;0;ACTIVO
53;ZUNAZU00002;R- 2722;2015-08-04;SE PARO PORQUE SALIA MUCHA BOLA SE CAMBIO DE FORMULA PERO SIGUIO LO MISMO;1.1.03.001.;23;2015-11-07 12:44:51;NULL;NULL;NULL;NULL;9;2;27;2015-11-16 10:13:51;1.144;0;2016-01-20 11:35:27;31;156.08;762.91;82.7;0;NULL;0;NULL;0;0;ACTIVO
54;ZUNAZU00002;R- 2723;2015-08-05;PRODUCCION;1.1.03.001.;23;2015-11-07 13:14:50;NULL;NULL;NULL;NULL;9;1;27;2015-11-16 10:13:59;1.177;0;2016-01-20 11:35:27;250;1248.32;897.1;57.3;0.09;NULL;0;NULL;0;0;ACTIVO
55;ZUNAZU00002;R- 2724;2015-08-05;PRODUCCION;1.1.03.001.;23;2015-11-07 13:35:08;NULL;NULL;NULL;NULL;9;2;27;2015-11-16 09:54:50;1.172;0;2016-01-20 11:35:27;287;1433.83;764.7;128.57;-0.21;NULL;0;NULL;0;0;ACTIVO
56;ZUNAZU00002;R-2725;2015-08-06;ETIBAS VIDAL- COLON;1.1.03.001.;23;2015-11-17 18:34:44;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:10:48;1.115;0;2016-01-20 11:35:27;206;1030.65;495.2;55.7;0;NULL;0;NULL;0;0;ACTIVO
57;ZUNAZU00002;R- 2726;2015-08-06;SE PARO LA PRODUCCION A LAS 4.30 AM PORQUE SE ESTABA PARTIENDO EL ZUNCHO;1.1.03.001.;23;2015-11-17 18:48:30;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:11:01;1.156;0;2016-01-20 11:35:27;254;1268.79;1249.44;138.7;-0.98;NULL;0;NULL;0;0;ACTIVO
58;ZUN1000V3;R- 2727;2015-08-07;PRODUCCION;1.1.03.001.;23;2015-11-17 18:59:25;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:11:14;1.07;0;2016-01-20 11:35:27;189;943.93;540.04;51.4;0;NULL;0;NULL;0;0;ACTIVO
59;ZUN1000V3;R- 2728;2015-08-07;NO SE PUDO TRABAJAR PORQUE EL SR CERCADO ESTABA MUY ENFERMO- SOLO TRABAJARON DOS Y EL CABEZAL BOTABA MUCHO MATERIAL;1.1.03.001.;23;2015-11-17 19:07:59;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:11:31;1.076;0;2016-01-20 11:35:27;49;246.87;842.65;17.19;0;NULL;0;NULL;0;0;ACTIVO
60;ZUN1000V3;R- 2737;2015-08-18;ESTIBA Y PARTE DE MANTENIMIENTO;1.1.03.001.;23;2015-11-17 19:17:22;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:11:42;1.081;0;2016-01-20 11:35:27;133;664.35;317.99;68.7;-0.02;NULL;0;NULL;0;0;ACTIVO
61;ZUN1000V3;R- 2738;2015-08-18;PRODUCCION;1.1.03.001.;23;2015-11-17 19:24:50;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:11:55;1.081;0;2016-01-20 11:35:27;50;251.43;0;63.1;3.46;NULL;0;NULL;0;0;ACTIVO
62;ZUNAZU00002;R- 2739;2015-08-18;SE PARO PRODUCCION POR QUE LAS TIRAS SALIAN PARTIDAS;1.1.03.001.;23;2015-11-17 19:31:29;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:12:06;1.179;0;2016-01-20 11:35:27;48;239.49;1200.8;20.1;0;NULL;0;NULL;0;0;ACTIVO
63;ZUNAZU00002;R- 2740;2015-08-19;ESTIBA;1.1.03.001.;23;2015-11-17 19:43:11;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:12:17;1.157;0;2016-01-20 11:35:27;201;1005.5;978.94;88.4;-0.03;NULL;0;NULL;0;0;ACTIVO
64;ZUNAZU00002;R- 2741;2015-08-19;PRODUCCION;1.1.03.001.;23;2015-11-17 19:50:23;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:12:30;1.12;0;2016-01-20 11:35:27;379;1894.48;744.09;49.5;0.05;NULL;0;NULL;0;0;ACTIVO
65;ZUNAZU00002;R- 2742;2015-08-20;ESTIBA;1.1.03.001.;23;2015-11-18 15:08:40;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:12:43;1.124;0;2016-01-20 11:35:27;329;1644.44;0;320.88;7.14;NULL;0;NULL;0;0;ACTIVO
66;ZUNNEGRO8KG;R-2743;2015-08-20;PRODUCCION;1.1.03.001.;23;2015-11-18 15:49:55;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:12:55;0.794;0;2016-01-20 11:35:27;8;65.68;167.64;97.4;0;NULL;0;NULL;0;0;ACTIVO
67;ZUNNEGRO8KG;R-2744;2015-08-20;PRODUCCION;1.1.03.001.;23;2015-11-18 16:15:13;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:13:07;0.784;0;2016-01-20 11:35:27;233;1863.93;580.13;2.1;0;NULL;0;NULL;0;0;ACTIVO
68;ZUNNEGRO8KG;R-2745;2015-08-21;ESTIBA CERCADO;1.1.03.001.;23;2015-11-18 16:34:25;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:13:18;0.801;0;2016-01-20 11:35:27;216;1725.95;429.48;40.14;0.5;NULL;0;NULL;0;0;ACTIVO
69;ZUNCNEGR7.5;R-2746;2015-08-21;EL ZUNCHO SALIA MUY ROÑOSO NO TENIA RESITENCIA POR ESO NO SE SIGUIO PRODUCIENDO;1.1.03.001.;23;2015-11-18 17:55:20;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:13:29;0.813;0;2016-01-20 11:35:27;58;437.34;551.74;51.1;0;NULL;0;NULL;0;0;ACTIVO
70;ZUNCNEGR7.5;R- 2748;2015-08-24;ESTIBA;1.1.03.001.;23;2015-11-18 18:17:33;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:13:40;0.831;0;2016-01-20 11:35:28;75;560.51;0;16.7;1.99;NULL;0;NULL;0;0;ACTIVO
71;ZUNAZU00002;R- 2749;2015-08-24;MANTENIMIENTO Y PRODUCCION;1.1.03.001.;23;2015-11-18 18:34:42;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:13:54;1.168;0;2016-01-20 11:35:28;41;206.68;951.23;18.5;0;NULL;0;NULL;0;0;ACTIVO
72;ZUNAZU00002;R- 2750;2015-08-25;MANTENIMIENTO Y PRODUCCION;1.1.03.001.;23;2015-11-18 18:43:53;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:14:06;1.228;0;2016-01-20 11:35:28;106;527.7;804.53;31.5;0.22;NULL;0;NULL;0;0;ACTIVO
73;ZUNAZU00002;R-2751;2015-08-25;PRODUCCION;1.1.03.001.;23;2015-11-18 18:56:24;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:14:17;1.175;0;2016-01-20 11:35:28;342;1708.34;584.6;72.14;0;NULL;0;NULL;0;0;ACTIVO
74;ZUNAZU00002;R- 2752;2015-08-26;ESTIBA;1.1.03.001.;23;2015-11-18 19:08:49;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:14:40;1.139;0;2016-01-20 11:35:28;346;1728.86;655.72;27.1;0.01;NULL;0;NULL;0;0;ACTIVO
75;ZUNAZU00002;R- 2753;2015-08-26;EL SR MAURICIO SANTISTEVAN SE FUE A LA 10 PM PORQUE ESTABA ENFERMO;1.1.03.001.;23;2015-11-18 19:17:59;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:15:08;1.168;0;2016-01-20 11:35:28;213;1066.15;396.04;62.14;0;NULL;0;NULL;0;0;ACTIVO
76;ZUNAZU00002;R- 2754;2015-08-27;PRODUCCION;1.1.03.001.;23;2015-11-18 19:28:04;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:15:16;1.138;0;2016-01-20 11:35:28;101;502.66;0;41.59;4.18;NULL;0;NULL;0;0;ACTIVO
77;ZUNCVERDE6K;R- 2755;2015-08-27;ESTIBA;1.1.03.001.;23;2015-11-18 19:37:28;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:15:26;0.891;0;2016-01-20 11:35:28;144;863.6;1049.11;71.1;-0.41;NULL;0;NULL;0;0;ACTIVO
78;ZUNCVERDE6K;R- 2756;2015-08-27;SOLO TRABAJARON 2;1.1.03.001.;23;2015-11-18 19:54:06;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:16:26;0.891;0;2016-01-20 11:35:28;204;1224.33;519.13;68.7;-0.02;NULL;0;NULL;0;0;ACTIVO
79;ZUNCVERDE6K;R-2757;2015-08-28;ESTIBA;1.1.03.001.;23;2015-11-19 18:58:38;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:16:34;0.907;0;2016-01-20 11:35:28;151;903;0;70.1;1.92;NULL;0;NULL;0;0;ACTIVO
80;ZUNCELE0001;R- 2758;2015-08-28;ESTIBA;1.1.03.001.;23;2015-11-19 19:16:41;NULL;NULL;NULL;NULL;9;1;27;2015-11-20 17:25:33;0.91;0;2016-01-20 11:35:28;25;226.5;528.22;30.19;0;NULL;0;NULL;0;0;ACTIVO
81;ZUNCELE0001;R- 2759;2015-08-28;EL SR. SANTISTEVAN NO VINO A TRABAJAR PAGAR EL DOBLE;1.1.03.001.;23;2015-11-19 19:26:00;NULL;NULL;NULL;NULL;9;2;27;2015-11-20 17:25:43;0.869;0;2016-01-20 11:35:28;122;1093.5;110.76;134.97;-0.01;NULL;0;NULL;0;0;ACTIVO
