52;0000041;9;5236;2;2019-10-16;ZUNAMA5K850;310.2;3.58;156.961;0;128.88;1;1;0;1074;12;0;17:38:00;;0;60;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
53;0000042;9;5237;2;2019-10-16;ZUNAZU5K850;1537.22;2.7;608.739;0;486;1;1;0;4050;12;0;17:53:00;;0;300;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
54;0000043;9;5243;2;2019-10-16;ZUNCELE0001;91;1.611111111;81.081;0;17.4;1;1;0;145;12;0;13:58:00;;0;10;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;INACTIVO
55;0000044;9;5244;2;2019-10-17;ZUNCELE0001;91;1.93;81.081;0;20.844;1;1;0;173.7;12;0;13:59:00;;0;10;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;INACTIVO
56;0000045;9;5241;2;2019-10-17;ZUNCELE0001;4583.63;1.611111111;4084.014;0;870;1;1;0;7250;12;0;13:17:00;;0;500;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
57;0000045;9;5242;2;2019-10-17;ZUNCELE0001;4583.63;1.611111111;4084.014;0;870;1;1;0;7250;12;0;13:17:00;;0;500;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
58;0000046;9;5245;2;2019-10-17;ZUNCELE0001;2772.08;1.611111111;2469.923;0;522;1;1;0;4350;12;0;14:01:00;;0;300;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
59;0000047;9;5246;2;2019-10-17;ZUNAZU5K850;258.1;2.98;102.208;0;89.4;1;1;0;745;12;0;14:36:00;;0;50;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
60;0000047;9;5247;2;2019-10-17;ZUNAZU5K850;103.73;2.98;41.077;100;0;1;1;0;0;12;298;14:36:00;;0;20;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
61;0000048;9;5249;2;2019-10-17;ZUNVER5KG85;207.08;3.18;52.391;0;76.32;1;1;0;636;12;0;14:44:00;;0;40;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
62;0000049;9;5250;2;2019-10-17;ZUNVER5KG85;513.19;3.18;129.837;0;190.8;1;1;0;1590;12;0;14:49:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
63;0000050;9;5251;2;2019-10-17;ZUNAZU5K850;258.77;2.98;102.473;0;89.4;1;1;0;745;12;0;14:55:00;;0;50;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
64;0000051;9;5252;2;2019-10-17;ZUNAMA5K850;259.08;3.18;131.094;0;95.4;1;1;0;795;12;0;15:22:00;;0;50;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
65;0000052;9;5253;2;2019-10-18;ZUNCELE0001;2303.99;2.98;2052.855;0;804.6;1;1;0;6705;12;0;13:34:00;;0;250;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;INACTIVO
66;0000053;9;5254;2;2019-10-18;ZUNCELE0001;2303.99;2.98;2052.855;0;804.6;1;1;0;6705;12;0;13:43:00;;0;250;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;INACTIVO
67;0000054;9;5255;2;2019-10-18;ZUNCELE0001;2760.01;2.98;2459.169;0;965.52;1;1;0;8046;12;0;14:52:00;;0;300;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
68;0000055;9;5256;2;2019-10-18;ZUNVER5KG85;2021.07;2.7;511.331;0;648;1;1;0;5400;12;0;15:06:00;;0;400;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
69;0000056;9;5257;2;2019-10-18;ZUNCELE0001;1835.1;1.61111;1635.074;0;348;1;1;0;2900;12;0;15:32:00;;0;200;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
70;0000057;9;5258;2;2019-10-18;CINBAN00007;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
71;0000057;9;5259;2;2019-10-18;CINBAN00004;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
72;0000057;9;5260;2;2019-10-18;CINBAN00003;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
73;0000057;9;5261;2;2019-10-18;CINBAN00010;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
74;0000057;9;5262;2;2019-10-18;CINBAN00005;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
75;0000057;9;5263;2;2019-10-18;CINBAN00006;40;2;50;0;9.6;1;1;0;80;12;0;11:15:00;;0;0;3;0;1;1;1;default.png;2021-12-27 12:00:00;ACTIVO
76;0000058;9;5264;2;2019-10-22;ZUNAZU5K850;308.69;2.98;122.241;0;107.28;1;1;0;894;12;0;16:25:00;;0;60;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
77;0000059;9;5265;2;2019-10-22;ZUNVER5KG85;154.78;3.18;39.159;0;57.24;1;1;0;477;12;0;16:33:00;;0;30;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
78;0000060;9;5266;2;2019-10-22;ZUNVER5KG85;772.9;3.18;195.544;0;286.2;1;1;0;2385;12;0;16:40:00;;0;150;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
79;0000061;9;5267;2;2019-10-23;ZUNAMA5K850;1031.44;3.38;521.909;0;405.6;1;1;0;3380;12;0;16:32:00;;0;200;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
80;0000062;9;5268;2;2019-10-23;ZUNAZU5K850;514.53;3.38;203.754;0;202.8;1;1;0;1690;12;0;16:55:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
81;0000063;9;5269;2;2019-10-23;ZUNAZU5K850;5154.06;2.98;2283.249;0;1788;1;1;0;14900;12;0;16:42:00;;0;1;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
82;0000063;9;5270;2;2019-10-23;ZUNAZU5K850;1033.52;2.98;457.849;100;0;1;1;0;0;12;2980;16:42:00;;0;200;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
83;0000064;9;5271;2;2019-10-23;ZUNAZU5K850;2577.03;2.98;1141.624;0;894;1;1;0;7450;12;0;16:50:00;;0;500;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
84;0000064;9;5272;2;2019-10-23;ZUNAZU5K850;2576.03;2.98;1141.181;0;894;1;1;0;7450;12;0;16:50:00;;0;500;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
85;0000064;9;5273;2;2019-10-23;ZUNAZU5K850;1033.52;2.98;457.849;100;0;1;1;0;0;12;2980;16:50:00;;0;200;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
86;0000065;9;5274;2;2019-10-24;ZUNAZU5K850;516.31;3.18;231.823;0;190.8;1;1;0;1590;12;0;16:32:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
87;0000065;9;5275;2;2019-10-24;ZUNAZU5K850;155.74;3.18;69.927;100;0;1;1;0;0;12;477;16:32:00;;0;30;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
88;0000066;9;5276;2;2019-10-25;ZUNAZU5K850;515.81;3.18;231.599;0;190.8;1;1;0;1590;12;0;11:25:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
89;0000067;9;5277;2;2019-10-28;ZUNAZU5K850;515.13;3.38;235.414;0;202.8;1;1;0;1690;12;0;17:12:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
90;0000068;9;5278;2;2019-10-28;ZUNAMA5K850;1674.7;3.38;2334.532;0;659.1;1;1;0;5492.5;12;0;18:20:00;;0;325;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
91;0000069;9;5279;2;2019-10-29;ZUNAZU5K850;256.78;2.98;117.348;0;89.4;1;1;0;745;12;0;14:44:00;;0;50;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
92;0000070;9;5280;2;2019-10-30;ZUNAZU5K850;514.73;3.18;235.232;0;190.8;1;1;0;1590;12;0;18:12:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
93;0000070;9;5281;2;2019-10-30;ZUNAZU5K850;103.13;3.18;47.13;100;0;1;1;0;0;12;318;18:12:00;;0;20;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
94;0000071;9;5282;2;2019-10-31;ZUNAZU5K850;50;2.98;22.85;0;17.88;1;1;0;149;12;0;18:01:00;;0;10;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
95;0000072;9;5283;2;2019-11-05;ZUNAMA5K850;2449.16;3.38;1545.42;0;963.3;1;1;0;8027.5;12;0;18:18:00;;0;475;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
96;0000073;9;5284;2;2019-11-05;ZUNAMA5K850;618.09;3.38;390.015;0;253.5;1;1;0;2112.5;12;0;18:26:00;;0;125;3;0;4.8;5.2;5;default.png;2021-12-27 12:00:00;ACTIVO
97;0000074;9;5285;2;2019-11-06;ZUNAZU5K850;1680.2;2.98;767.851;0;581.1;1;1;0;4842.5;12;0;18:38:00;;0;325;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
98;0000075;9;5286;2;2019-11-06;ZUNNE6KGN;615.63;2.167;597.777;0;156.024;1;1;0;1300.2;12;0;18:53:00;;0;100;3;0;5.8;7;6;default.png;2021-12-27 12:00:00;ACTIVO
99;0000076;9;5287;2;2019-11-06;ZUNAZU5K850;517.58;2.98;236.534;0;178.8;1;1;0;1490;12;0;16:48:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
100;0000077;9;5288;2;2019-11-06;ZUNAZU5K850;2581.57;2.98;1179.777;0;894;1;1;0;7450;12;0;17:25:00;;0;500;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
101;0000077;9;5289;2;2019-11-06;ZUNAZU5K850;388.53;2.98;177.558;100;0;1;1;0;0;12;1117.5;17:25:00;;0;75;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
102;0000078;9;5290;2;2019-11-06;ZUNCELE0001;1833.56;1.611111111;1633.702;0;348;1;1;0;2900;12;0;17:32:00;;0;200;3;0;8.8;9.5;9;default.png;2021-12-27 12:00:00;ACTIVO
103;0000079;9;5291;2;2019-11-06;ZUNAZU5K850;1547;2.7;706.979;0;486;1;1;0;4050;12;0;17:46:00;;0;300;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
104;0000080;9;5292;2;2019-11-07;ZUNAZU5K850;154.76;2.98;70.725;0;53.64;1;1;0;447;12;0;10:27:00;;0;30;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
105;0000081;9;5293;2;2019-11-07;ZUNAZU5K850;2569.2;2.98;1174.124;0;894;1;1;0;7450;12;0;11:53:00;;0;500;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
106;0000081;9;5294;2;2019-11-07;ZUNAZU5K850;385.52;2.98;176.183;100;0;1;1;0;0;12;1117.5;11:53:00;;0;75;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
107;0000082;9;5295;2;2019-11-07;ZUNAZU5K850;2167.6;2.98;990.593;0;750.96;1;1;0;6258;12;0;12:01:00;;0;420;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
108;0000083;9;5296;2;2019-11-07;ZUNAZU5K850;2167.6;2.98;990.593;0;750.96;1;1;0;6258;12;0;12:07:00;;0;420;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
109;0000084;9;5297;2;2019-11-07;ZUNVER5KG85;51.55;3.18;17.733;0;19.08;1;1;0;159;12;0;12:11:00;;0;10;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
110;0000085;9;5298;2;2019-11-07;ZUNVER5KG85;51.58;3.18;17.744;0;19.08;1;1;0;159;12;0;12:18:00;;0;10;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
111;0000086;9;5299;2;2019-11-07;ZUNAZU5K850;1029.9;3.18;470.664;0;381.6;1;1;0;3180;12;0;16:54:00;;0;200;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
112;0000086;9;5300;2;2019-11-07;ZUNAZU5K850;102.63;3.18;46.902;100;0;1;1;0;0;12;318;16:54:00;;0;20;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
113;0000087;9;5301;2;2019-11-07;ZUNAZU5K850;309.97;3;141.656;0;108;1;1;0;900;12;0;17:02:00;;0;60;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
114;0000088;9;5302;2;2019-11-07;ZUNAZU5K850;412.27;3;188.407;0;144;1;1;0;1200;12;0;17:12:00;;0;80;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
115;0000089;9;5303;2;2019-11-07;ZUNAZU5K850;412.27;3;188.407;0;144;1;1;0;1200;12;0;17:15:00;;0;80;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
116;0000090;9;5304;2;2019-11-07;ZUNAZU5K850;515.14;3;235.419;0;180;1;1;0;1500;12;0;17:20:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
117;0000091;9;5305;2;2019-11-07;ZUNAZU5K850;258.08;3;117.943;0;90;1;1;0;750;12;0;17:25:00;;0;50;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
118;0000092;9;5306;2;2019-11-07;ZUNAZU5K850;258.08;3;117.943;0;90;1;1;0;750;12;0;17:32:00;;0;50;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
119;0000093;9;5307;2;2019-11-07;ZUNAZU5K850;411.79;3.18;188.188;0;152.64;1;1;0;1272;12;0;17:38:00;;0;80;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
120;0000094;9;5308;2;2019-11-07;ZUNAZU5K850;514.9;3.18;235.309;0;190.8;1;1;0;1590;12;0;17:54:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
121;0000095;9;5309;2;2019-11-07;ZUNAZU5K850;412.12;3.18;188.339;0;152.64;1;1;0;1272;12;0;17:58:00;;0;80;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;INACTIVO
122;0000096;9;5310;2;2019-11-07;ZUNAZU5K850;412.12;3.18;188.339;0;152.64;1;1;0;1272;12;0;18:03:00;;0;80;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
123;0000097;9;5311;2;2019-11-07;ZUNAZU5K850;514.9;3.18;235.309;0;190.8;1;1;0;1590;12;0;18:08:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
124;0000098;9;5312;2;2019-11-07;ZUNAZU5K850;463.21;3.18;211.687;0;167.904;1;1;0;1399.2;12;0;18:14:00;;0;88;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
125;0000099;9;5313;2;2019-11-07;ZUNAZU5K850;1029.9;3.18;470.664;0;381.6;1;1;0;3180;12;0;18:40:00;;0;200;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
126;0000099;9;5314;2;2019-11-07;ZUNAZU5K850;102.63;3.18;46.902;100;0;1;1;0;0;12;318;18:40:00;;0;20;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
127;0000100;9;5315;2;2019-11-07;ZUNAZU5K850;515.14;3;235.419;0;180;1;1;0;1500;12;0;19:01:00;;0;100;3;0;4.7;5.3;5;default.png;2021-12-27 12:00:00;ACTIVO
